matlab_mouse_index,python_index,session_file,session_id,lag,block_a_pv_correlation,block_b_pv_correlation,mean_block_pv_correlation
51,50,session_821695405.mat,821695405,8,0.8291385142470881,0.8383062319890014,0.8337223731180448
51,50,session_821695405.mat,821695405,9,0.8292030578483843,0.8324763565976205,0.8308397072230025
51,50,session_821695405.mat,821695405,10,0.8245728653005399,0.8222186288021517,0.8233957470513458
51,50,session_821695405.mat,821695405,11,0.8277345661806613,0.8335892123257471,0.8306618892532043
51,50,session_821695405.mat,821695405,12,0.8221720846052417,0.8352920716297205,0.8287320781174812
51,50,session_821695405.mat,821695405,13,0.8118010764851249,0.8385498771208161,0.8251754768029704
51,50,session_821695405.mat,821695405,14,0.8138450531124384,0.8310556231489687,0.8224503381307036
51,50,session_821695405.mat,821695405,15,0.8155413210420268,0.8312358310451617,0.8233885760435943
51,50,session_821695405.mat,821695405,16,0.8001999482536176,0.8330969287098221,0.8166484384817199
51,50,session_821695405.mat,821695405,17,0.8085941793862109,0.8345505043849575,0.8215723418855843
51,50,session_821695405.mat,821695405,18,0.8058749450798737,0.8284967350732177,0.8171858400765457
51,50,session_821695405.mat,821695405,19,0.8075103113218126,0.8369577008484289,0.8222340060851208
51,50,session_821695405.mat,821695405,20,0.8211691812887574,0.8361888741816506,0.828679027735204
51,50,session_821695405.mat,821695405,21,0.8047004862450586,0.8286270502999561,0.8166637682725073
51,50,session_821695405.mat,821695405,22,0.8049952870865833,0.8296378335933332,0.8173165603399583
51,50,session_821695405.mat,821695405,23,0.8182296052348663,0.8288068513540647,0.8235182282944655
51,50,session_821695405.mat,821695405,24,0.8007226166565297,0.8298168455515973,0.8152697311040635
51,50,session_821695405.mat,821695405,25,0.8016094899737336,0.8516186478847632,0.8266140689292484
51,50,session_821695405.mat,821695405,26,0.8060266059703283,0.8249519291906532,0.8154892675804908
51,50,session_821695405.mat,821695405,27,0.8103069794066914,0.8286889130347177,0.8194979462207046
51,50,session_821695405.mat,821695405,28,0.7981250922866545,0.8130310831984919,0.8055780877425732
51,50,session_821695405.mat,821695405,29,0.7983520066205246,0.7912037388759636,0.7947778727482442
53,52,session_831882777.mat,831882777,1,0.8790726661765185,0.8240520281813355,0.851562347178927
53,52,session_831882777.mat,831882777,2,0.8754479932128488,0.8104846755011698,0.8429663343570093
53,52,session_831882777.mat,831882777,3,0.872117750123792,0.8047651447059505,0.8384414474148713
53,52,session_831882777.mat,831882777,4,0.8717401370254447,0.8051261818559803,0.8384331594407125
53,52,session_831882777.mat,831882777,5,0.8670373514020138,0.8100148918656978,0.8385261216338558
53,52,session_831882777.mat,831882777,6,0.8665687418568323,0.8078864596944785,0.8372276007756554
53,52,session_831882777.mat,831882777,7,0.8616994858102042,0.8096392341898369,0.8356693600000205
53,52,session_831882777.mat,831882777,8,0.8594754140850361,0.8041189858185175,0.8317971999517768
53,52,session_831882777.mat,831882777,9,0.8579123653598667,0.7986567668167824,0.8282845660883246
53,52,session_831882777.mat,831882777,10,0.8559255492816314,0.7980711465074737,0.8269983478945526
53,52,session_831882777.mat,831882777,11,0.853722546675585,0.8045786912328968,0.8291506189542409
53,52,session_831882777.mat,831882777,12,0.84962139136517,0.7999742938217269,0.8247978425934485
53,52,session_831882777.mat,831882777,13,0.8458614640819694,0.7998053766105647,0.822833420346267
53,52,session_831882777.mat,831882777,14,0.8426840288289974,0.7968294725563257,0.8197567506926615
53,52,session_831882777.mat,831882777,15,0.8395899410945855,0.7940996124707861,0.8168447767826859
53,52,session_831882777.mat,831882777,16,0.8400075836957599,0.7935701484035971,0.8167888660496785
53,52,session_831882777.mat,831882777,17,0.8322794873751849,0.7844360951242606,0.8083577912497227
53,52,session_831882777.mat,831882777,18,0.8277729091805862,0.7811973328468486,0.8044851210137174
53,52,session_831882777.mat,831882777,19,0.8254814322787571,0.7763508816632931,0.8009161569710251
53,52,session_831882777.mat,831882777,20,0.8280860417055965,0.767591437043188,0.7978387393743922
53,52,session_831882777.mat,831882777,21,0.8209604593995282,0.7628857121517547,0.7919230857756414
53,52,session_831882777.mat,831882777,22,0.8164285332795076,0.757380475513961,0.7869045043967343
53,52,session_831882777.mat,831882777,23,0.8139415303702676,0.7620117080559661,0.7879766192131168
53,52,session_831882777.mat,831882777,24,0.805398337642199,0.7609177082403953,0.7831580229412971
53,52,session_831882777.mat,831882777,25,0.796933203962765,0.7759113209332232,0.7864222624479942
53,52,session_831882777.mat,831882777,26,0.7852875061692918,0.7764467844016121,0.7808671452854519
53,52,session_831882777.mat,831882777,27,0.7726446930991675,0.7641745123899618,0.7684096027445646
53,52,session_831882777.mat,831882777,28,0.7552087373204124,0.740469772849619,0.7478392550850157
53,52,session_831882777.mat,831882777,29,0.7622767623745836,0.7523061364558785,0.7572914494152311
55,54,session_839068429.mat,839068429,1,0.7008050402451785,0.6981242150217059,0.6994646276334422
55,54,session_839068429.mat,839068429,2,0.6719746630152311,0.6897883493848678,0.6808815062000495
55,54,session_839068429.mat,839068429,3,0.6533866006273908,0.6790965382824004,0.6662415694548955
55,54,session_839068429.mat,839068429,4,0.659910430130711,0.6634184294116383,0.6616644297711747
55,54,session_839068429.mat,839068429,5,0.6602070415372853,0.6568603293516625,0.6585336854444739
55,54,session_839068429.mat,839068429,6,0.6557739989001589,0.6505394926006353,0.6531567457503971
55,54,session_839068429.mat,839068429,7,0.64067528667333,0.6563010329384117,0.6484881598058708
55,54,session_839068429.mat,839068429,8,0.6287345776222661,0.6580205339394554,0.6433775557808608
55,54,session_839068429.mat,839068429,9,0.6261399272506329,0.6666340527883732,0.6463869900195031
55,54,session_839068429.mat,839068429,10,0.6130689847641817,0.6602375776026489,0.6366532811834154
55,54,session_839068429.mat,839068429,11,0.6200015133542006,0.6675648159516114,0.643783164652906
55,54,session_839068429.mat,839068429,12,0.6162959774867107,0.6492757602914199,0.6327858688890653
55,54,session_839068429.mat,839068429,13,0.6047493134935099,0.6425076015415692,0.6236284575175395
55,54,session_839068429.mat,839068429,14,0.6154103461285361,0.642458900658929,0.6289346233937325
55,54,session_839068429.mat,839068429,15,0.6144409190259449,0.6285704614759334,0.6215056902509392
55,54,session_839068429.mat,839068429,16,0.6010599590100861,0.6240810652603114,0.6125705121351988
55,54,session_839068429.mat,839068429,17,0.5929670734763017,0.6258147675765694,0.6093909205264356
55,54,session_839068429.mat,839068429,18,0.6086724357831175,0.6148686449388573,0.6117705403609874
55,54,session_839068429.mat,839068429,19,0.6205363710386081,0.6230495526031915,0.6217929618208998
55,54,session_839068429.mat,839068429,20,0.6365742981377733,0.626338724180028,0.6314565111589007
55,54,session_839068429.mat,839068429,21,0.6395530092219208,0.6141168614075341,0.6268349353147274
55,54,session_839068429.mat,839068429,22,0.6371007005169582,0.633201809457421,0.6351512549871896
55,54,session_839068429.mat,839068429,23,0.6137585803366353,0.6309185282643014,0.6223385543004684
55,54,session_839068429.mat,839068429,24,0.6060797634971885,0.6401117663389769,0.6230957649180827
55,54,session_839068429.mat,839068429,25,0.6038005440528997,0.6178885247025413,0.6108445343777205
55,54,session_839068429.mat,839068429,26,0.6091654911361685,0.6429997585040281,0.6260826248200984
55,54,session_839068429.mat,839068429,27,0.6477213388113774,0.5963849115295389,0.6220531251704582
55,54,session_839068429.mat,839068429,28,0.6176760580162507,0.5746428075412406,0.5961594327787456
55,54,session_839068429.mat,839068429,29,0.611632698939497,0.4917326293762219,0.5516826641578595
56,55,session_839557629.mat,839557629,1,0.7184487753918074,0.7356459262552423,0.7270473508235249
56,55,session_839557629.mat,839557629,2,0.6912216462976979,0.7394105426892985,0.7153160944934982
56,55,session_839557629.mat,839557629,3,0.6800194946052724,0.727413395654581,0.7037164451299267
56,55,session_839557629.mat,839557629,4,0.669918191740487,0.7241863846832597,0.6970522882118733
56,55,session_839557629.mat,839557629,5,0.6534566304108956,0.7309395189043861,0.6921980746576408
56,55,session_839557629.mat,839557629,6,0.6381006130551409,0.7092551052880723,0.6736778591716066
56,55,session_839557629.mat,839557629,7,0.6477191842641683,0.7090435440580286,0.6783813641610985
56,55,session_839557629.mat,839557629,8,0.6362557789053683,0.7171887751918535,0.676722277048611
56,55,session_839557629.mat,839557629,9,0.6208785306192315,0.7044624607148636,0.6626704956670475
56,55,session_839557629.mat,839557629,10,0.6146861558193454,0.6827677688263264,0.6487269623228359
56,55,session_839557629.mat,839557629,11,0.6196133516030239,0.6951038592946532,0.6573586054488385
56,55,session_839557629.mat,839557629,12,0.6073444986487744,0.6861652534656619,0.6467548760572182
56,55,session_839557629.mat,839557629,13,0.6124291272103148,0.6917166935884762,0.6520729103993955
56,55,session_839557629.mat,839557629,14,0.5988404341203235,0.7023130288654029,0.6505767314928632
56,55,session_839557629.mat,839557629,15,0.5848628440251867,0.686496948246674,0.6356798961359303
56,55,session_839557629.mat,839557629,16,0.5857864636746931,0.7036345800466188,0.6447105218606559
56,55,session_839557629.mat,839557629,17,0.5779601279284904,0.6945521020340988,0.6362561149812946
56,55,session_839557629.mat,839557629,18,0.5708560585806427,0.6957770914195348,0.6333165750000888
56,55,session_839557629.mat,839557629,19,0.5545649848837345,0.700865051801368,0.6277150183425513
56,55,session_839557629.mat,839557629,20,0.5551638223739317,0.7068765253720283,0.6310201738729799
56,55,session_839557629.mat,839557629,21,0.5319882148106023,0.6922228501470805,0.6121055324788414
56,55,session_839557629.mat,839557629,22,0.5200289334093374,0.7056728759476993,0.6128509046785184
56,55,session_839557629.mat,839557629,23,0.5424236011339846,0.7304850991614972,0.6364543501477409
56,55,session_839557629.mat,839557629,24,0.5225279143834761,0.7162096229496536,0.6193687686665649
56,55,session_839557629.mat,839557629,25,0.5197159393432582,0.7260544012691319,0.6228851703061951
56,55,session_839557629.mat,839557629,26,0.48637331133806927,0.7321459186351149,0.6092596149865921
56,55,session_839557629.mat,839557629,27,0.507317843395104,0.7080237105131763,0.6076707769541401
56,55,session_839557629.mat,839557629,28,0.4810543655440901,0.7285717069778956,0.6048130362609929
56,55,session_839557629.mat,839557629,29,0.522565042261543,0.6859719705951998,0.6042685064283714
57,56,session_840012044.mat,840012044,1,0.7812362416047521,0.7601447625940556,0.7706905020994039
57,56,session_840012044.mat,840012044,2,0.7816224240740545,0.7443600883052379,0.7629912561896461
57,56,session_840012044.mat,840012044,3,0.7515652916097544,0.7319840410881758,0.741774666348965
57,56,session_840012044.mat,840012044,4,0.7556745003874562,0.7282890335773976,0.7419817669824269
57,56,session_840012044.mat,840012044,5,0.7465902797337443,0.7196404784120048,0.7331153790728746
57,56,session_840012044.mat,840012044,6,0.7580304356919196,0.7132449087074989,0.7356376721997093
57,56,session_840012044.mat,840012044,7,0.757315061584951,0.7027288328555382,0.7300219472202446
57,56,session_840012044.mat,840012044,8,0.7574780752965246,0.699845171828746,0.7286616235626353
57,56,session_840012044.mat,840012044,9,0.7547357029024339,0.6872935484944941,0.721014625698464
57,56,session_840012044.mat,840012044,10,0.7514563944505375,0.6861355105451621,0.7187959524978498
57,56,session_840012044.mat,840012044,11,0.7500074601915248,0.6809081382060119,0.7154577991987683
57,56,session_840012044.mat,840012044,12,0.7580201759249419,0.6769655508472843,0.7174928633861131
57,56,session_840012044.mat,840012044,13,0.766201037324886,0.6733763169061621,0.719788677115524
57,56,session_840012044.mat,840012044,14,0.769200036102226,0.6754923142618797,0.7223461751820528
57,56,session_840012044.mat,840012044,15,0.7724967074538914,0.6799331952102375,0.7262149513320645
57,56,session_840012044.mat,840012044,16,0.7569004394736554,0.6851191067018342,0.7210097730877447
57,56,session_840012044.mat,840012044,17,0.7442744309084021,0.6878728208030197,0.7160736258557109
57,56,session_840012044.mat,840012044,18,0.736120162885005,0.6927038005964986,0.7144119817407518
57,56,session_840012044.mat,840012044,19,0.7269112991078249,0.6787226449839451,0.702816972045885
57,56,session_840012044.mat,840012044,20,0.7200382642338214,0.6668532018414938,0.6934457330376576
57,56,session_840012044.mat,840012044,21,0.7214344416415828,0.6708678118559825,0.6961511267487827
57,56,session_840012044.mat,840012044,22,0.726156132074659,0.6825563504041026,0.7043562412393808
57,56,session_840012044.mat,840012044,23,0.7152750646335193,0.6901199007204557,0.7026974826769875
57,56,session_840012044.mat,840012044,24,0.7244392762215485,0.6619286520560369,0.6931839641387927
57,56,session_840012044.mat,840012044,25,0.7204009913421033,0.6485305113633675,0.6844657513527355
57,56,session_840012044.mat,840012044,26,0.7244459639710021,0.6748427645664065,0.6996443642687042
57,56,session_840012044.mat,840012044,27,0.7503630645835927,0.7049083953012417,0.7276357299424172
57,56,session_840012044.mat,840012044,28,0.7662051762539429,0.6773777874086349,0.7217914818312889
57,56,session_840012044.mat,840012044,29,0.7662487063566878,0.6480730614621114,0.7071608839093997
58,57,session_847657808.mat,847657808,1,0.8207586899744551,0.7452552660080236,0.7830069779912394
58,57,session_847657808.mat,847657808,2,0.8071343026763552,0.720752741941396,0.7639435223088756
58,57,session_847657808.mat,847657808,3,0.7982951808736963,0.7230371699238965,0.7606661753987964
58,57,session_847657808.mat,847657808,4,0.7882263038169974,0.7312592256211506,0.759742764719074
58,57,session_847657808.mat,847657808,5,0.7807322766913599,0.7411715785621685,0.7609519276267642
58,57,session_847657808.mat,847657808,6,0.7787121396438593,0.7326020957617203,0.7556571177027898
58,57,session_847657808.mat,847657808,7,0.7796235249855871,0.7060820197514732,0.7428527723685301
58,57,session_847657808.mat,847657808,8,0.7838787672180051,0.7155258621028596,0.7497023146604324
58,57,session_847657808.mat,847657808,9,0.782291970561871,0.7148832721775281,0.7485876213696996
58,57,session_847657808.mat,847657808,10,0.7799372621117182,0.7410595650480734,0.7604984135798958
58,57,session_847657808.mat,847657808,11,0.7806951819243709,0.745665284502917,0.7631802332136439
58,57,session_847657808.mat,847657808,12,0.7728451852116334,0.7292451781075612,0.7510451816595973
58,57,session_847657808.mat,847657808,13,0.771225982118506,0.7047368036978002,0.7379813929081531
58,57,session_847657808.mat,847657808,14,0.7729988554127818,0.7199544617169154,0.7464766585648486
58,57,session_847657808.mat,847657808,15,0.7757461115997503,0.727513073034825,0.7516295923172877
58,57,session_847657808.mat,847657808,16,0.7695742744201622,0.723348738403245,0.7464615064117036
58,57,session_847657808.mat,847657808,17,0.7737346360514927,0.7090518245710863,0.7413932303112896
58,57,session_847657808.mat,847657808,18,0.7834351714961203,0.7025276354474074,0.7429814034717639
58,57,session_847657808.mat,847657808,19,0.7875915028538331,0.7111716822580919,0.7493815925559625
58,57,session_847657808.mat,847657808,20,0.7908241225086164,0.721538298372643,0.7561812104406298
58,57,session_847657808.mat,847657808,21,0.7968151048661203,0.7218907121315948,0.7593529084988575
58,57,session_847657808.mat,847657808,22,0.8058204680216139,0.7235911634818002,0.764705815751707
58,57,session_847657808.mat,847657808,23,0.8088992227074011,0.6945378509733839,0.7517185368403925
58,57,session_847657808.mat,847657808,24,0.8051962898954822,0.6993971162395279,0.7522967030675051
58,57,session_847657808.mat,847657808,25,0.8037344236413551,0.7381868413957637,0.7709606325185594
58,57,session_847657808.mat,847657808,26,0.8048549295486995,0.7078554799009412,0.7563552047248203
58,57,session_847657808.mat,847657808,27,0.8083591315422476,0.6689246715567965,0.738641901549522
58,57,session_847657808.mat,847657808,28,0.8045662836125314,0.6514601981690084,0.7280132408907698
58,57,session_847657808.mat,847657808,29,0.778528890241333,0.6739842630252574,0.7262565766332951
